author_id_1	author_id_2	author_name_1	author_name_2
18060	3614	william m. wells	william wells
1027	1746	william m. wels	william m. wells iii
18060	1746	william m. wels	william wells
10331	10340	william mann	william c. mann
6461	6465	william w. song	william wei song
1027	1729	william w. wells iii	william m. wells iii
18060	1729	william w. wells iii	william wells
19978	19979	william wagner	william p. wagner
1027	18060	william wells	william m. wells iii
14251	14259	winfried w. kuhnhauser	winfried e. kuhnhauser
7970	7989	winifried graf	winfried graf
5507	2750	winston k. g. seah	winston khoon guan seah
6763	6773	wolf polak	wolfgang polak
19670	19677	won jeon	won jong jeon
8081	8088	won yong kim	won yong kin
8070	8081	won yong kin	w. y. kim
4850	4851	wouter van joolingen	wouter r. van joolingen
11649	4404	wu quanyuan	quan yuan wu
4406	4404	wu quanyuan	quanyuan wu
30	43	wu wenling	wenling wu
10018	10020	wwilliam j. schwind	william j. schwind
213	226	x. barril	xavier barril
7644	13786	x. chen	xin chen
4314	4316	x. xie	xiaohui xie
17382	17385	x.-d. sheldon tan	sheldon x.-d. tan
12967	12972	xiao-dong gu	xiaodong gu
9542	9544	xiao-fei xu	xiaofei xu
15880	15846	xiaoqin zhang	shelley xq. zhang
15880	15846	xiaoqin zhang	shelley xq. zhang
15846	15846	xiaoqin zhang	xiaoqin zhang
14894	14908	xinyuan wang	x. wang
17846	17875	xioalin wu	xiaolin wu
13347	13356	xose r. fdez-vidal	xose r. fernandez vidal
13356	13342	xose r. fernandez-vidal	xose r. fdez-vidal
13347	13342	xose r. fernandez-vidal	xose r. fernandez vidal
452	19128	y. b. kim	yong-bin kim
10637	10639	y. choi	ying choi
14312	14315	y. cointepas	yann cointepas
3697	3698	y. guo	yanlin guo
17736	17739	y. huang	yan huang
19737	19758	y. kawata	yoshiki kawata
4092	17448	y. li	yuefeng li
6565	6570	y. matsumoto	yukinori matsumoto
17433	17435	y. mevel	yann mevel
19616	19624	y. o. hamidoune	yahya ould hamidoune
5241	5251	y. raynaud	yves raynaud
4054	4081	y. y. yao	yiyu yao
4733	4730	y. yamamoto	yasunori yamamoto
16152	16154	y. zaharin	yusoff zaharin
15460	15463	ya-dong gui	yadong gui
7643	7659	yaacov yesha	y. yesha
16050	16063	yaakov varol	yaakov l. varol
8190	12065	yan zhang ii	yan zhang
21011	21018	yang jung	yang jun
10151	10149	yangjan chen	yangjun chen
14499	14499	yannick remion	yannick remion
11368	11379	yasunar takagi	yasunari takagi
7083	7089	yatin v. hoskote	yatin vasant hoskote
8415	8419	ye xinfeng	xinfeng ye
5488	5502	yeali sun	yeali s. sun
20048	20053	yeo chai kiat	chai kiat yeo
6285	6304	yeong gil shin	yeong-gil shin
3160	3171	yinfeng xu	yin-feng xu
9202	9208	ying teh tsai	ying the tsai
13640	13643	yoan pinzon ardila	yoan j. pinzon
17217	17225	yogesh l. deshpande	yogesh deshpande
19463	19468	yoke hean low	yoke-hean low
14238	14240	yong won lim	young won lim
18494	18497	yonggeng gu	yonggen gu
6343	6374	yossi gil	joseph gil
6868	6865	young-joo cho	yong-joo cho
16438	16440	yu pei	pei yu
5739	5751	yun-lung lim	yun lung lin
5739	5748	yun-lung lin	yun lung lin
5751	5748	yun-lung lin	yun-lung lim
6109	6111	yuriy a. zagorulko	yury a. zagorulko
11155	11161	yusuke ichikawaa	yusuke ichikawa
12458	12462	z. nochta	zoltan nochta
7650	7700	z. sweedyk	elizabeth sweedyk
1070	1083	z. wu	zonghuan wu
13543	13545	z. zhao	zhiming zhao
2786	2789	z. zhou	zijian zhou
16154	18091	zaharin yusoff	y. zaharin
16152	18091	zaharin yusoff	yusoff zaharin
18459	18459	zdenek hanzalek	zdenek hanzalek
16505	16505	zdzislaw skupien	zdzislaw skupien
6596	6610	zhang fuji	fuji zhang
6598	6605	zhang heping	heping zhang
5389	5390	zhang jiawan	jiawan zhang
14926	14929	zhang liming	liming zhang
18353	18356	zhang naixiao	naixiao zhang
16362	16366	zhao-qian chen	zhaoqian chen
7076	7068	zhaohui yu	zhao-hui yu
16436	16447	zheng guoliang	guoliang zheng
18479	18502	zheng weimin	weimin zheng
7801	15956	zhi-yong liu	zhiyong liu
5047	5057	zhouan jiao	zhuoan jiao
18299	18331	zina ben miled	zina ben-miled
8401	19178	zoltan fured	zoltan furedi
9556	9556	zoltan pasztor	zoltan pasztor
14917	14917	zsofia ruttkay	zsofia ruttkay
